Job_Role,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Access_to_Mental_Health_Resources,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,meetings_per_hour
Software Engineer,20,12,1,1,0,Unsatisfied,1,1.0,2,0.6
Marketing,20,1,1,1,0,Neutral,4,1.0,2,0.05
Marketing,40,4,2,3,0,Neutral,4,,2,0.1
Data Scientist,45,15,2,3,0,Unsatisfied,1,2.0,2,0.3333333333333333
Software Engineer,54,15,3,1,1,Unsatisfied,3,1.0,3,0.2777777777777778
HR,39,13,4,1,1,Neutral,2,1.0,2,0.3333333333333333
Marketing,51,9,2,2,0,Unsatisfied,2,2.0,3,0.17647058823529413
Software Engineer,35,3,5,2,1,Neutral,5,,2,0.08571428571428572
Data Scientist,48,5,5,1,1,Satisfied,4,1.0,2,0.10416666666666667
Project Manager,49,9,2,3,0,Unsatisfied,4,,3,0.1836734693877551
Designer,47,15,4,3,1,Neutral,5,2.0,3,0.3191489361702128
HR,36,9,4,2,0,Satisfied,5,2.0,1,0.25
Designer,58,10,3,1,1,Unsatisfied,4,2.0,3,0.1724137931034483
Data Scientist,42,3,4,2,0,Neutral,4,2.0,2,0.07142857142857142
Data Scientist,48,1,1,2,0,Neutral,3,2.0,3,0.020833333333333332
Data Scientist,56,2,3,1,1,Unsatisfied,4,2.0,1,0.03571428571428571
Data Scientist,58,11,3,1,0,Unsatisfied,4,1.0,1,0.1896551724137931
Marketing,49,11,2,2,1,Satisfied,5,1.0,1,0.22448979591836735
Designer,25,4,5,1,0,Neutral,2,1.0,3,0.16
Designer,48,15,3,3,1,Unsatisfied,3,,1,0.3125
Software Engineer,20,14,1,2,0,Neutral,1,2.0,1,0.7
Project Manager,39,15,4,3,0,Satisfied,1,,3,0.38461538461538464
Software Engineer,43,4,5,1,0,Satisfied,1,1.0,3,0.09302325581395349
Data Scientist,60,10,3,3,1,Unsatisfied,3,1.0,1,0.16666666666666666
Software Engineer,43,2,2,3,1,Neutral,4,1.0,2,0.046511627906976744
Marketing,51,10,3,2,1,Satisfied,1,2.0,2,0.19607843137254902
Software Engineer,59,5,5,1,0,Satisfied,4,,1,0.0847457627118644
Data Scientist,56,10,5,3,1,Neutral,1,,2,0.17857142857142858
HR,39,0,2,3,0,Neutral,1,2.0,3,0.0
Marketing,23,1,1,2,0,Satisfied,3,1.0,1,0.043478260869565216
Designer,50,7,5,1,0,Satisfied,2,1.0,3,0.14
Marketing,33,1,1,2,0,Unsatisfied,5,,1,0.030303030303030304
Marketing,50,8,4,1,0,Unsatisfied,2,2.0,2,0.16
Software Engineer,33,3,5,1,0,Unsatisfied,5,2.0,2,0.09090909090909091
Sales,45,0,2,2,0,Neutral,2,1.0,1,0.0
Software Engineer,53,2,2,1,1,Satisfied,3,2.0,1,0.03773584905660377
Project Manager,51,2,1,1,1,Unsatisfied,4,2.0,3,0.0392156862745098
Data Scientist,24,8,5,1,1,Satisfied,5,2.0,1,0.3333333333333333
Software Engineer,34,15,3,2,0,Unsatisfied,1,1.0,2,0.4411764705882353
Designer,25,9,3,3,1,Satisfied,3,2.0,3,0.36
HR,45,11,1,1,0,Satisfied,1,,3,0.24444444444444444
Data Scientist,48,7,5,1,0,Neutral,4,1.0,3,0.14583333333333334
Sales,49,2,2,2,0,Satisfied,3,2.0,1,0.04081632653061224
Data Scientist,27,5,2,1,0,Unsatisfied,2,2.0,2,0.18518518518518517
Software Engineer,58,15,2,2,1,Unsatisfied,4,1.0,3,0.25862068965517243
Project Manager,55,9,1,2,1,Satisfied,5,2.0,3,0.16363636363636364
Designer,28,15,1,2,0,Satisfied,2,1.0,1,0.5357142857142857
Designer,51,7,4,3,1,Neutral,4,1.0,3,0.13725490196078433
Sales,41,12,5,1,0,Unsatisfied,3,2.0,1,0.2926829268292683
Data Scientist,20,5,1,1,1,Satisfied,4,2.0,2,0.25
Marketing,21,8,3,2,1,Neutral,5,2.0,2,0.38095238095238093
Data Scientist,23,9,3,1,1,Neutral,1,1.0,1,0.391304347826087
Software Engineer,24,12,4,2,0,Unsatisfied,4,2.0,2,0.5
Sales,36,14,4,1,0,Satisfied,1,,2,0.3888888888888889
HR,35,9,4,3,1,Unsatisfied,5,,3,0.2571428571428571
Sales,23,0,5,3,1,Satisfied,3,2.0,3,0.0
Data Scientist,39,14,1,1,0,Neutral,1,1.0,3,0.358974358974359
Project Manager,42,13,3,2,0,Unsatisfied,3,1.0,3,0.30952380952380953
Software Engineer,29,13,3,2,0,Satisfied,1,2.0,3,0.4482758620689655
HR,20,8,3,3,1,Unsatisfied,1,,3,0.4
Designer,24,13,1,3,1,Satisfied,4,,3,0.5416666666666666
Designer,27,7,5,2,0,Neutral,2,2.0,1,0.25925925925925924
Sales,55,11,1,1,1,Unsatisfied,5,2.0,2,0.2
Data Scientist,48,10,2,1,1,Satisfied,2,2.0,1,0.20833333333333334
Designer,20,12,5,3,0,Satisfied,3,1.0,2,0.6
Project Manager,41,7,1,1,1,Unsatisfied,4,2.0,1,0.17073170731707318
Project Manager,41,15,5,3,1,Satisfied,2,,2,0.36585365853658536
Sales,36,5,2,3,0,Neutral,5,1.0,1,0.1388888888888889
Data Scientist,23,10,4,1,1,Satisfied,2,2.0,2,0.43478260869565216
Sales,23,8,1,2,1,Satisfied,4,2.0,3,0.34782608695652173
Software Engineer,23,15,5,3,0,Neutral,3,1.0,3,0.6521739130434783
Sales,48,1,4,3,0,Unsatisfied,4,2.0,2,0.020833333333333332
Project Manager,36,4,5,3,0,Unsatisfied,4,,3,0.1111111111111111
Project Manager,32,12,4,2,1,Unsatisfied,1,,1,0.375
Marketing,37,2,3,3,0,Unsatisfied,3,2.0,1,0.05405405405405406
Software Engineer,49,0,1,1,1,Unsatisfied,4,2.0,1,0.0
Marketing,50,12,5,2,1,Unsatisfied,1,1.0,3,0.24
Marketing,35,12,2,1,0,Satisfied,2,1.0,1,0.34285714285714286
Designer,24,0,4,1,0,Neutral,3,1.0,1,0.0
Designer,45,11,3,1,1,Neutral,4,1.0,3,0.24444444444444444
Sales,55,8,1,3,0,Satisfied,1,1.0,1,0.14545454545454545
Designer,28,2,4,2,1,Unsatisfied,2,1.0,1,0.07142857142857142
Sales,36,10,5,1,1,Unsatisfied,2,1.0,2,0.2777777777777778
Marketing,20,9,4,2,1,Satisfied,5,2.0,2,0.45
Software Engineer,39,7,3,2,0,Satisfied,3,2.0,2,0.1794871794871795
Designer,33,6,1,1,1,Neutral,1,2.0,1,0.18181818181818182
HR,21,3,2,1,1,Neutral,2,1.0,3,0.14285714285714285
Designer,22,8,4,2,0,Neutral,5,,2,0.36363636363636365
HR,44,0,2,3,0,Unsatisfied,1,,1,0.0
HR,39,12,2,1,0,Neutral,4,1.0,2,0.3076923076923077
Designer,36,11,5,3,0,Satisfied,1,2.0,2,0.3055555555555556
HR,33,14,2,3,0,Neutral,1,2.0,2,0.42424242424242425
Project Manager,50,9,4,3,1,Neutral,1,,1,0.18
Marketing,29,5,4,1,1,Unsatisfied,4,1.0,1,0.1724137931034483
Designer,20,6,2,1,0,Unsatisfied,2,1.0,3,0.3
Data Scientist,31,5,1,1,1,Satisfied,5,2.0,1,0.16129032258064516
Data Scientist,32,1,5,3,1,Unsatisfied,4,,1,0.03125
HR,43,10,4,3,1,Unsatisfied,2,2.0,1,0.23255813953488372
Sales,35,8,5,3,1,Unsatisfied,2,2.0,3,0.22857142857142856
HR,44,13,3,2,0,Neutral,2,,1,0.29545454545454547
Software Engineer,22,14,4,3,0,Neutral,5,1.0,2,0.6363636363636364
Software Engineer,26,9,4,1,1,Neutral,2,1.0,2,0.34615384615384615
Data Scientist,54,14,5,1,1,Neutral,2,2.0,2,0.25925925925925924
Software Engineer,28,11,4,3,1,Satisfied,5,,3,0.39285714285714285
HR,55,9,1,3,0,Neutral,5,,2,0.16363636363636364
Sales,20,11,1,1,0,Satisfied,3,1.0,1,0.55
HR,32,15,3,1,1,Unsatisfied,4,1.0,3,0.46875
Software Engineer,43,4,5,2,1,Unsatisfied,1,,2,0.09302325581395349
Data Scientist,58,9,3,1,1,Neutral,2,1.0,1,0.15517241379310345
Project Manager,40,5,4,3,1,Neutral,1,2.0,2,0.125
Data Scientist,33,2,1,3,1,Satisfied,4,2.0,2,0.06060606060606061
HR,57,0,4,1,0,Neutral,3,,3,0.0
Data Scientist,39,10,1,2,1,Unsatisfied,4,1.0,2,0.2564102564102564
Sales,57,4,1,1,1,Neutral,4,1.0,2,0.07017543859649122
Designer,57,3,3,3,1,Unsatisfied,1,2.0,3,0.05263157894736842
Project Manager,34,4,1,3,0,Neutral,5,1.0,2,0.11764705882352941
Marketing,40,12,4,2,1,Satisfied,1,1.0,2,0.3
Software Engineer,20,7,2,3,1,Neutral,2,2.0,3,0.35
HR,41,2,2,2,1,Satisfied,5,2.0,1,0.04878048780487805
HR,25,3,4,1,1,Unsatisfied,2,2.0,1,0.12
Software Engineer,28,9,2,2,0,Unsatisfied,2,,2,0.32142857142857145
Designer,21,12,4,1,0,Neutral,1,1.0,2,0.5714285714285714
Designer,48,2,1,1,0,Unsatisfied,3,,1,0.041666666666666664
HR,33,8,4,1,1,Satisfied,5,2.0,1,0.24242424242424243
Marketing,33,9,1,1,0,Satisfied,4,1.0,2,0.2727272727272727
Designer,25,8,5,2,1,Neutral,3,,3,0.32
Sales,53,1,5,2,1,Satisfied,1,1.0,3,0.018867924528301886
HR,46,3,5,2,0,Neutral,5,2.0,3,0.06521739130434782
Marketing,26,2,5,2,1,Unsatisfied,5,,1,0.07692307692307693
Sales,58,15,2,3,1,Neutral,4,2.0,3,0.25862068965517243
Sales,25,5,5,3,1,Unsatisfied,2,1.0,3,0.2
HR,20,13,4,2,0,Satisfied,1,2.0,2,0.65
Designer,35,9,3,3,0,Satisfied,3,1.0,2,0.2571428571428571
Sales,30,13,4,1,0,Neutral,2,2.0,1,0.43333333333333335
Software Engineer,33,7,5,1,0,Unsatisfied,4,1.0,3,0.21212121212121213
Designer,37,8,1,3,1,Unsatisfied,1,2.0,1,0.21621621621621623
Sales,22,11,1,3,0,Neutral,1,2.0,3,0.5
Sales,50,13,4,3,0,Unsatisfied,2,1.0,3,0.26
HR,58,2,2,2,0,Unsatisfied,3,1.0,1,0.034482758620689655
Designer,55,12,2,1,1,Neutral,1,,2,0.21818181818181817
Project Manager,53,13,1,3,1,Unsatisfied,1,1.0,3,0.24528301886792453
Project Manager,20,4,4,3,0,Satisfied,3,,3,0.2
Data Scientist,37,14,4,1,0,Unsatisfied,1,2.0,2,0.3783783783783784
Project Manager,60,14,3,2,1,Neutral,1,,1,0.23333333333333334
Software Engineer,35,3,4,3,1,Unsatisfied,4,,1,0.08571428571428572
Designer,39,5,2,3,1,Unsatisfied,5,1.0,1,0.1282051282051282
Data Scientist,21,6,4,1,1,Satisfied,4,1.0,2,0.2857142857142857
Marketing,41,7,5,1,0,Neutral,3,,1,0.17073170731707318
Designer,40,14,3,3,0,Unsatisfied,4,1.0,1,0.35
Sales,45,1,1,2,0,Satisfied,3,1.0,2,0.022222222222222223
Marketing,34,0,5,1,0,Satisfied,1,1.0,3,0.0
Software Engineer,50,3,3,2,0,Unsatisfied,4,,3,0.06
Marketing,40,2,3,2,1,Unsatisfied,4,1.0,1,0.05
Project Manager,40,3,5,3,0,Satisfied,5,,3,0.075
Data Scientist,38,8,2,2,1,Neutral,5,2.0,3,0.21052631578947367
HR,20,6,4,1,0,Neutral,4,,3,0.3
Data Scientist,35,1,5,3,1,Unsatisfied,4,2.0,2,0.02857142857142857
HR,43,2,3,3,0,Unsatisfied,4,2.0,1,0.046511627906976744
Designer,38,5,2,1,0,Satisfied,1,,2,0.13157894736842105
Designer,41,11,5,1,0,Neutral,1,2.0,1,0.2682926829268293
Data Scientist,31,0,3,2,1,Neutral,5,,1,0.0
Designer,27,2,4,3,0,Unsatisfied,4,1.0,1,0.07407407407407407
Data Scientist,52,11,2,3,0,Neutral,2,1.0,3,0.21153846153846154
HR,39,12,3,2,0,Unsatisfied,1,1.0,3,0.3076923076923077
Project Manager,28,9,5,2,0,Neutral,3,1.0,1,0.32142857142857145
HR,20,1,1,1,1,Satisfied,2,,3,0.05
Data Scientist,33,15,4,1,0,Unsatisfied,1,,3,0.45454545454545453
Sales,25,2,4,2,1,Neutral,1,2.0,3,0.08
Marketing,44,3,1,3,1,Neutral,4,,1,0.06818181818181818
Project Manager,49,9,5,3,1,Unsatisfied,3,,3,0.1836734693877551
HR,22,14,1,1,1,Satisfied,2,1.0,1,0.6363636363636364
Project Manager,33,0,5,2,1,Satisfied,4,1.0,1,0.0
Sales,46,2,4,2,1,Satisfied,1,,3,0.043478260869565216
Marketing,34,6,1,2,0,Satisfied,4,,1,0.17647058823529413
Sales,35,6,5,1,1,Satisfied,3,,1,0.17142857142857143
Marketing,43,14,2,1,0,Satisfied,2,,2,0.32558139534883723
Data Scientist,56,8,3,3,1,Neutral,4,1.0,2,0.14285714285714285
HR,36,3,1,1,0,Unsatisfied,5,1.0,2,0.08333333333333333
Software Engineer,52,6,4,3,1,Neutral,1,2.0,2,0.11538461538461539
Marketing,31,7,1,3,1,Satisfied,1,1.0,1,0.22580645161290322
Software Engineer,45,10,1,2,0,Satisfied,5,1.0,3,0.2222222222222222
Data Scientist,53,14,1,1,1,Satisfied,1,1.0,2,0.2641509433962264
Sales,49,5,5,1,0,Neutral,2,1.0,2,0.10204081632653061
Project Manager,60,5,3,3,0,Satisfied,5,,2,0.08333333333333333
Software Engineer,24,1,3,1,0,Neutral,3,,1,0.041666666666666664
Project Manager,58,10,4,3,1,Neutral,4,1.0,1,0.1724137931034483
Designer,30,2,3,2,1,Satisfied,5,1.0,1,0.06666666666666667
Sales,40,12,5,2,0,Unsatisfied,5,1.0,1,0.3
Marketing,31,14,2,3,0,Unsatisfied,5,,1,0.45161290322580644
Designer,28,8,4,3,1,Satisfied,3,1.0,2,0.2857142857142857
Data Scientist,21,12,3,1,0,Neutral,5,,1,0.5714285714285714
Software Engineer,20,7,2,3,1,Neutral,3,,3,0.35
Sales,34,10,3,2,1,Neutral,2,,3,0.29411764705882354
Software Engineer,40,15,1,1,1,Satisfied,3,2.0,2,0.375
Data Scientist,24,11,1,2,1,Unsatisfied,2,1.0,1,0.4583333333333333
Designer,43,5,1,1,1,Satisfied,1,,3,0.11627906976744186
Software Engineer,27,12,5,3,1,Satisfied,2,2.0,3,0.4444444444444444
HR,31,0,3,3,0,Unsatisfied,4,1.0,3,0.0
Data Scientist,46,2,1,2,1,Satisfied,5,1.0,1,0.043478260869565216
Designer,56,7,3,1,1,Neutral,5,,2,0.125
HR,20,15,2,1,1,Neutral,5,,3,0.75
Designer,23,11,4,3,0,Satisfied,4,1.0,3,0.4782608695652174
Project Manager,54,0,1,3,1,Satisfied,3,1.0,1,0.0
Sales,54,5,4,2,0,Satisfied,3,2.0,2,0.09259259259259259
Software Engineer,59,1,5,1,1,Satisfied,2,,1,0.01694915254237288
Project Manager,21,12,2,2,0,Unsatisfied,2,,3,0.5714285714285714
Project Manager,40,11,4,3,0,Satisfied,5,,3,0.275
Project Manager,25,6,5,2,1,Neutral,1,,2,0.24
Sales,30,4,1,2,1,Neutral,3,1.0,2,0.13333333333333333
Designer,58,9,1,2,0,Unsatisfied,4,1.0,1,0.15517241379310345
Project Manager,27,14,4,2,0,Neutral,2,2.0,1,0.5185185185185185
Software Engineer,20,8,4,1,1,Neutral,3,,3,0.4
Marketing,47,11,2,3,1,Unsatisfied,5,2.0,1,0.23404255319148937
HR,24,13,3,3,1,Satisfied,3,2.0,1,0.5416666666666666
Marketing,37,6,1,3,0,Unsatisfied,3,,3,0.16216216216216217
HR,52,2,4,2,0,Unsatisfied,1,2.0,1,0.038461538461538464
HR,53,6,3,2,0,Neutral,4,2.0,2,0.11320754716981132
HR,48,15,1,2,1,Satisfied,5,1.0,1,0.3125
Marketing,29,4,1,1,1,Satisfied,5,1.0,2,0.13793103448275862
Project Manager,26,12,2,1,1,Neutral,1,1.0,2,0.46153846153846156
Marketing,35,15,2,1,0,Neutral,5,2.0,2,0.42857142857142855
Software Engineer,50,8,2,2,1,Neutral,1,1.0,2,0.16
Sales,56,0,4,1,1,Unsatisfied,5,2.0,1,0.0
HR,58,5,2,3,1,Satisfied,2,,2,0.08620689655172414
Software Engineer,42,11,2,3,1,Satisfied,5,2.0,3,0.2619047619047619
HR,26,1,2,1,1,Unsatisfied,3,,2,0.038461538461538464
HR,43,2,4,1,1,Unsatisfied,2,2.0,3,0.046511627906976744
Project Manager,34,6,1,1,1,Satisfied,5,1.0,1,0.17647058823529413
Project Manager,21,1,3,1,0,Satisfied,5,,2,0.047619047619047616
Project Manager,44,12,3,2,0,Neutral,1,1.0,1,0.2727272727272727
Software Engineer,38,14,1,2,1,Neutral,1,1.0,2,0.3684210526315789
Data Scientist,32,4,4,1,1,Neutral,2,,3,0.125
Project Manager,53,11,5,3,1,Neutral,2,2.0,2,0.20754716981132076
Data Scientist,28,11,1,2,0,Neutral,4,,2,0.39285714285714285
Project Manager,40,3,3,1,0,Neutral,3,1.0,3,0.075
HR,47,15,3,2,0,Neutral,3,2.0,1,0.3191489361702128
Designer,48,15,1,2,0,Satisfied,1,1.0,2,0.3125
HR,28,13,5,3,1,Unsatisfied,3,,1,0.4642857142857143
Sales,28,15,2,1,0,Neutral,5,2.0,3,0.5357142857142857
Software Engineer,39,4,1,3,0,Satisfied,2,2.0,2,0.10256410256410256
Designer,39,12,3,1,0,Satisfied,5,2.0,1,0.3076923076923077
Sales,52,5,1,2,0,Unsatisfied,4,1.0,2,0.09615384615384616
Data Scientist,48,10,5,3,1,Neutral,4,,3,0.20833333333333334
HR,24,2,1,1,0,Satisfied,1,,2,0.08333333333333333
Data Scientist,48,10,3,2,1,Unsatisfied,3,1.0,1,0.20833333333333334
Project Manager,24,11,2,3,0,Neutral,3,2.0,1,0.4583333333333333
Project Manager,45,14,2,1,1,Neutral,3,1.0,3,0.3111111111111111
Sales,23,10,2,2,0,Neutral,5,,3,0.43478260869565216
HR,52,8,2,3,1,Neutral,1,,2,0.15384615384615385
HR,60,6,2,1,0,Unsatisfied,2,,2,0.1
Software Engineer,31,2,2,2,0,Unsatisfied,1,1.0,1,0.06451612903225806
Data Scientist,25,1,1,3,1,Satisfied,4,,1,0.04
Project Manager,31,2,4,1,0,Neutral,3,1.0,2,0.06451612903225806
Data Scientist,30,12,1,1,1,Neutral,3,1.0,3,0.4
Designer,46,14,1,1,1,Neutral,5,1.0,2,0.30434782608695654
Project Manager,49,13,3,3,0,Neutral,4,1.0,3,0.2653061224489796
Designer,46,15,3,2,0,Unsatisfied,1,1.0,1,0.32608695652173914
Marketing,37,2,3,2,1,Unsatisfied,5,1.0,3,0.05405405405405406
Sales,50,4,5,1,1,Satisfied,1,1.0,3,0.08
Project Manager,37,12,1,3,0,Satisfied,4,1.0,2,0.32432432432432434
Project Manager,51,1,4,1,0,Neutral,3,,1,0.0196078431372549
Software Engineer,32,0,3,3,0,Neutral,3,2.0,3,0.0
HR,44,9,1,1,0,Unsatisfied,1,,2,0.20454545454545456
Software Engineer,31,0,5,2,0,Unsatisfied,1,1.0,2,0.0
Data Scientist,51,7,5,3,1,Satisfied,1,1.0,1,0.13725490196078433
Marketing,55,10,2,2,0,Neutral,1,2.0,1,0.18181818181818182
Marketing,47,10,2,2,0,Neutral,2,,3,0.2127659574468085
Project Manager,21,3,4,3,1,Satisfied,2,,2,0.14285714285714285
Designer,30,0,2,2,0,Unsatisfied,1,,3,0.0
Designer,32,3,1,2,1,Neutral,2,,3,0.09375
Software Engineer,21,0,1,2,1,Unsatisfied,1,2.0,3,0.0
Project Manager,57,14,4,1,1,Neutral,3,2.0,3,0.24561403508771928
Marketing,46,6,3,3,1,Unsatisfied,2,1.0,3,0.13043478260869565
Marketing,43,14,1,1,1,Neutral,2,1.0,3,0.32558139534883723
Project Manager,53,12,2,1,0,Neutral,1,1.0,1,0.22641509433962265
Sales,32,15,3,1,1,Unsatisfied,4,,3,0.46875
HR,33,9,3,1,0,Satisfied,1,,2,0.2727272727272727
Marketing,30,14,1,2,0,Unsatisfied,2,1.0,2,0.4666666666666667
Sales,24,8,4,2,0,Unsatisfied,2,1.0,1,0.3333333333333333
Data Scientist,30,1,3,2,0,Unsatisfied,2,2.0,2,0.03333333333333333
Designer,58,14,1,3,0,Unsatisfied,1,2.0,3,0.2413793103448276
Data Scientist,58,10,5,2,0,Neutral,4,2.0,3,0.1724137931034483
Marketing,46,7,2,1,0,Unsatisfied,2,2.0,3,0.15217391304347827
HR,33,13,1,1,0,Unsatisfied,5,,3,0.3939393939393939
Marketing,37,5,1,3,1,Satisfied,4,,1,0.13513513513513514
Marketing,49,5,5,1,0,Neutral,4,1.0,2,0.10204081632653061
Software Engineer,47,8,2,2,0,Neutral,4,1.0,1,0.1702127659574468
Marketing,57,15,3,2,0,Unsatisfied,2,2.0,3,0.2631578947368421
Software Engineer,59,10,4,3,1,Neutral,1,,2,0.1694915254237288
Software Engineer,33,14,5,2,0,Satisfied,2,1.0,3,0.42424242424242425
Project Manager,48,8,5,2,0,Unsatisfied,5,1.0,2,0.16666666666666666
Data Scientist,52,9,3,1,0,Satisfied,3,,1,0.17307692307692307
Project Manager,39,0,5,1,0,Unsatisfied,3,,2,0.0
Designer,45,10,4,1,1,Unsatisfied,2,2.0,2,0.2222222222222222
Designer,20,0,3,2,1,Satisfied,5,2.0,1,0.0
HR,42,0,1,2,0,Satisfied,5,,2,0.0
Software Engineer,53,8,3,3,1,Unsatisfied,5,2.0,2,0.1509433962264151
Marketing,51,15,4,3,0,Unsatisfied,4,,1,0.29411764705882354
Designer,37,13,5,2,0,Satisfied,1,2.0,3,0.35135135135135137
Software Engineer,60,6,1,3,0,Satisfied,5,,2,0.1
Sales,49,1,4,3,1,Neutral,4,1.0,3,0.02040816326530612
Project Manager,38,6,4,2,1,Neutral,1,1.0,1,0.15789473684210525
HR,25,13,4,1,0,Neutral,4,1.0,3,0.52
Sales,54,1,2,1,0,Unsatisfied,2,2.0,3,0.018518518518518517
Marketing,36,15,2,2,0,Unsatisfied,2,1.0,2,0.4166666666666667
Marketing,42,9,3,2,1,Neutral,1,2.0,3,0.21428571428571427
Software Engineer,29,9,5,3,0,Satisfied,3,,1,0.3103448275862069
HR,51,4,4,2,1,Unsatisfied,3,1.0,1,0.0784313725490196
Project Manager,56,10,3,2,0,Satisfied,2,,1,0.17857142857142858
HR,40,2,2,1,0,Satisfied,2,1.0,2,0.05
Project Manager,38,8,3,1,0,Neutral,5,,3,0.21052631578947367
Data Scientist,24,1,2,3,0,Satisfied,3,,3,0.041666666666666664
HR,56,8,4,3,0,Unsatisfied,5,,2,0.14285714285714285
Software Engineer,46,9,5,3,1,Satisfied,2,1.0,3,0.1956521739130435
Project Manager,21,12,1,1,0,Neutral,5,,3,0.5714285714285714
HR,55,5,5,3,1,Neutral,5,2.0,1,0.09090909090909091
Data Scientist,21,11,2,3,1,Unsatisfied,5,1.0,2,0.5238095238095238
Designer,59,5,1,3,1,Unsatisfied,2,1.0,1,0.0847457627118644
Project Manager,59,8,1,2,1,Neutral,3,1.0,3,0.13559322033898305
Designer,42,4,4,2,0,Satisfied,5,2.0,1,0.09523809523809523
Designer,40,14,1,1,0,Neutral,4,,2,0.35
Marketing,40,13,4,1,0,Unsatisfied,4,1.0,2,0.325
Software Engineer,44,11,4,3,0,Unsatisfied,5,1.0,3,0.25
HR,27,7,4,1,0,Neutral,3,,3,0.25925925925925924
Marketing,55,4,4,3,1,Neutral,5,,3,0.07272727272727272
Sales,42,13,3,1,0,Neutral,3,1.0,2,0.30952380952380953
Sales,43,15,4,1,1,Unsatisfied,1,,2,0.3488372093023256
Sales,20,6,5,1,1,Neutral,3,1.0,1,0.3
Project Manager,56,10,1,2,1,Neutral,1,,1,0.17857142857142858
Sales,25,3,5,2,0,Neutral,2,1.0,3,0.12
Project Manager,52,0,5,3,1,Satisfied,1,,3,0.0
HR,28,4,1,2,0,Unsatisfied,2,1.0,1,0.14285714285714285
Project Manager,29,7,5,1,0,Satisfied,5,2.0,3,0.2413793103448276
Sales,29,10,5,3,1,Unsatisfied,3,2.0,1,0.3448275862068966
Project Manager,38,4,4,2,0,Satisfied,2,2.0,3,0.10526315789473684
Software Engineer,26,1,1,1,0,Satisfied,3,,3,0.038461538461538464
Software Engineer,53,10,1,3,1,Neutral,4,1.0,2,0.18867924528301888
Software Engineer,60,7,1,3,0,Neutral,4,2.0,2,0.11666666666666667
Sales,31,6,5,2,0,Satisfied,5,1.0,2,0.1935483870967742
Software Engineer,32,10,4,1,1,Satisfied,5,1.0,1,0.3125
Data Scientist,54,1,5,2,0,Neutral,2,2.0,1,0.018518518518518517
Project Manager,55,2,5,3,0,Unsatisfied,4,1.0,2,0.03636363636363636
Sales,21,3,1,1,0,Neutral,4,,1,0.14285714285714285
HR,35,10,3,1,1,Unsatisfied,2,,2,0.2857142857142857
Marketing,45,15,3,3,1,Unsatisfied,3,,2,0.3333333333333333
Sales,57,5,2,1,0,Neutral,3,1.0,1,0.08771929824561403
Data Scientist,51,15,3,2,1,Neutral,1,,3,0.29411764705882354
Sales,50,2,4,1,0,Unsatisfied,2,2.0,3,0.04
Data Scientist,29,6,3,1,1,Unsatisfied,5,,3,0.20689655172413793
Data Scientist,37,12,4,1,0,Unsatisfied,4,2.0,1,0.32432432432432434
Designer,45,2,4,3,0,Satisfied,4,,2,0.044444444444444446
Marketing,31,6,5,2,0,Satisfied,5,1.0,1,0.1935483870967742
Project Manager,33,6,1,1,1,Satisfied,2,1.0,3,0.18181818181818182
Data Scientist,29,12,1,1,1,Satisfied,5,1.0,2,0.41379310344827586
HR,26,5,2,2,1,Satisfied,3,1.0,3,0.19230769230769232
Data Scientist,24,14,4,1,1,Unsatisfied,1,1.0,1,0.5833333333333334
Designer,30,5,3,1,1,Satisfied,1,,3,0.16666666666666666
Project Manager,56,4,4,3,0,Neutral,4,,2,0.07142857142857142
Project Manager,42,15,2,1,0,Satisfied,3,2.0,1,0.35714285714285715
Designer,30,12,4,3,0,Unsatisfied,4,2.0,2,0.4
Sales,45,1,1,2,1,Neutral,3,2.0,3,0.022222222222222223
Software Engineer,28,9,1,2,0,Satisfied,1,1.0,2,0.32142857142857145
HR,33,4,1,3,0,Neutral,4,1.0,3,0.12121212121212122
Sales,60,2,5,1,0,Satisfied,2,1.0,2,0.03333333333333333
Marketing,45,3,2,2,0,Unsatisfied,2,,1,0.06666666666666667
Project Manager,49,8,5,2,1,Satisfied,3,1.0,1,0.16326530612244897
Software Engineer,31,7,3,1,0,Unsatisfied,3,,1,0.22580645161290322
HR,59,12,1,3,1,Satisfied,5,2.0,2,0.2033898305084746
Sales,42,12,2,2,0,Neutral,3,,3,0.2857142857142857
Data Scientist,33,5,5,3,1,Neutral,3,2.0,2,0.15151515151515152
HR,57,14,4,2,1,Satisfied,3,1.0,2,0.24561403508771928
HR,48,3,2,3,1,Neutral,4,,1,0.0625
Data Scientist,33,10,3,3,1,Satisfied,2,1.0,1,0.30303030303030304
Project Manager,56,12,1,1,1,Satisfied,1,2.0,2,0.21428571428571427
Project Manager,41,6,2,3,0,Unsatisfied,4,1.0,1,0.14634146341463414
Sales,42,13,4,3,1,Neutral,3,1.0,2,0.30952380952380953
Sales,57,2,3,2,1,Unsatisfied,1,,1,0.03508771929824561
Marketing,41,10,4,2,0,Unsatisfied,4,1.0,2,0.24390243902439024
Sales,31,13,3,2,0,Satisfied,1,2.0,3,0.41935483870967744
Sales,40,0,5,3,0,Satisfied,5,,3,0.0
Sales,51,14,2,2,1,Satisfied,4,,1,0.27450980392156865
