Employee_ID,Job_Role,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Access_to_Mental_Health_Resources,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality
EMP4356,Software Engineer,55,0,3,2,1,Unsatisfied,4,1.0,2
EMP4357,Data Scientist,32,7,3,2,1,Neutral,4,2.0,3
EMP4358,Project Manager,29,3,4,1,0,Neutral,5,,3
EMP4359,Sales,58,4,2,1,1,Neutral,3,,3
EMP4360,Software Engineer,23,10,3,3,1,Satisfied,3,,1
EMP4361,Project Manager,20,2,4,3,1,Unsatisfied,1,1.0,1
EMP4362,Marketing,50,11,1,3,1,Neutral,5,2.0,3
EMP4363,Designer,29,7,4,3,0,Satisfied,4,2.0,3
EMP4364,Sales,60,1,1,3,0,Unsatisfied,2,1.0,2
EMP4365,Software Engineer,41,3,3,2,0,Unsatisfied,2,2.0,1
EMP4366,Marketing,28,13,1,1,0,Unsatisfied,2,1.0,1
EMP4367,Sales,53,0,3,1,0,Neutral,2,2.0,1
EMP4368,Software Engineer,56,13,2,3,0,Neutral,1,,2
EMP4369,Marketing,55,1,3,2,1,Unsatisfied,5,2.0,1
EMP4370,Project Manager,33,5,4,3,0,Satisfied,3,2.0,1
EMP4371,Designer,47,7,3,1,0,Neutral,1,,1
EMP4372,Designer,33,1,2,1,0,Neutral,5,1.0,2
EMP4373,Marketing,44,3,2,3,1,Satisfied,3,,2
EMP4374,HR,56,13,1,2,0,Unsatisfied,4,2.0,3
EMP4375,Designer,59,6,3,1,0,Unsatisfied,1,2.0,2
EMP4376,Data Scientist,39,2,1,1,0,Satisfied,4,,3
EMP4377,Project Manager,37,6,1,1,1,Unsatisfied,5,,3
EMP4378,Software Engineer,60,3,5,1,0,Satisfied,2,,3
EMP4379,HR,51,6,5,3,1,Neutral,2,1.0,2
EMP4380,Marketing,26,11,5,1,1,Neutral,1,2.0,3
EMP4381,Marketing,46,2,3,2,1,Neutral,1,,1
EMP4382,HR,33,10,4,3,0,Unsatisfied,1,2.0,2
EMP4383,Project Manager,23,8,5,1,0,Neutral,2,1.0,2
EMP4384,Project Manager,21,6,3,2,1,Unsatisfied,4,,1
EMP4385,Software Engineer,39,1,3,1,0,Neutral,3,,2
EMP4386,Data Scientist,26,11,3,1,1,Satisfied,3,2.0,3
EMP4387,Marketing,58,3,5,2,0,Unsatisfied,3,,3
EMP4388,Project Manager,48,11,4,3,1,Neutral,5,1.0,3
EMP4389,Data Scientist,33,6,3,3,1,Neutral,3,2.0,3
EMP4390,HR,25,12,4,2,0,Neutral,4,2.0,3
EMP4391,Sales,48,13,3,2,0,Unsatisfied,3,,1
EMP4392,HR,53,3,1,3,0,Neutral,2,2.0,1
EMP4393,Project Manager,60,3,5,3,0,Unsatisfied,2,1.0,1
EMP4394,Software Engineer,50,8,4,2,0,Unsatisfied,4,,3
EMP4395,Data Scientist,21,11,5,3,1,Neutral,3,,3
EMP4396,HR,43,9,4,2,1,Satisfied,1,2.0,2
EMP4397,Sales,31,8,3,2,1,Neutral,1,,3
EMP4398,HR,58,5,4,3,1,Satisfied,3,,1
EMP4399,Designer,21,8,5,3,0,Unsatisfied,4,2.0,3
EMP4400,Software Engineer,60,7,1,3,1,Unsatisfied,5,1.0,2
EMP4401,Designer,30,15,4,1,1,Satisfied,5,2.0,3
EMP4402,Project Manager,30,4,4,3,0,Satisfied,4,1.0,1
EMP4403,HR,49,12,1,3,1,Neutral,5,,1
EMP4404,Project Manager,33,12,4,1,0,Neutral,3,,2
EMP4405,Data Scientist,56,5,3,3,0,Unsatisfied,3,,3
EMP4406,Project Manager,46,14,3,2,1,Satisfied,4,1.0,3
EMP4407,Designer,28,6,4,3,0,Satisfied,3,1.0,3
EMP4408,Designer,25,7,3,1,0,Unsatisfied,3,,1
EMP4409,Project Manager,57,11,4,2,0,Neutral,3,1.0,1
EMP4410,Project Manager,52,2,1,3,0,Neutral,1,2.0,1
EMP4411,Software Engineer,34,15,5,2,1,Neutral,4,2.0,3
EMP4412,HR,56,9,4,3,0,Satisfied,3,,3
EMP4413,Project Manager,25,11,4,2,1,Unsatisfied,2,2.0,1
EMP4414,Designer,43,1,3,3,1,Unsatisfied,4,2.0,2
EMP4415,Data Scientist,30,4,5,3,0,Satisfied,2,1.0,1
EMP4416,Project Manager,40,4,5,3,1,Satisfied,1,,2
EMP4417,Software Engineer,20,10,5,1,0,Satisfied,4,,2
EMP4418,Software Engineer,50,15,5,3,1,Neutral,3,2.0,2
EMP4419,Software Engineer,57,2,3,3,1,Unsatisfied,1,1.0,3
EMP4420,Designer,48,10,4,1,1,Neutral,5,2.0,1
EMP4421,Software Engineer,28,10,2,2,0,Satisfied,3,,2
EMP4422,Data Scientist,29,12,2,2,1,Neutral,1,1.0,3
EMP4423,Sales,47,2,5,1,1,Neutral,2,2.0,1
EMP4424,Marketing,45,5,5,3,0,Satisfied,2,1.0,2
EMP4425,Software Engineer,26,9,2,3,0,Neutral,2,2.0,3
EMP4426,Software Engineer,30,4,2,1,0,Satisfied,2,,3
EMP4427,Marketing,51,7,2,3,0,Unsatisfied,3,2.0,2
EMP4428,Data Scientist,43,8,3,2,1,Satisfied,2,2.0,2
EMP4429,Marketing,28,4,1,3,1,Neutral,5,,3
EMP4430,Project Manager,51,7,1,3,1,Unsatisfied,1,,3
EMP4431,Designer,44,11,4,3,0,Unsatisfied,5,2.0,1
EMP4432,Project Manager,27,0,1,3,1,Satisfied,3,1.0,1
EMP4433,Sales,56,12,1,3,1,Satisfied,3,2.0,2
EMP4434,Data Scientist,56,4,4,1,1,Satisfied,2,1.0,3
EMP4435,Marketing,40,6,3,3,0,Satisfied,4,1.0,3
EMP4436,Software Engineer,22,6,5,1,0,Satisfied,2,,1
EMP4437,Marketing,22,14,1,3,0,Neutral,4,2.0,3
EMP4438,Sales,60,8,2,3,0,Satisfied,1,1.0,2
EMP4439,Software Engineer,45,1,1,2,0,Satisfied,2,2.0,1
EMP4440,Project Manager,45,5,1,3,1,Neutral,4,,2
EMP4441,Designer,37,15,2,1,0,Neutral,4,2.0,3
EMP4442,Software Engineer,56,9,3,1,1,Unsatisfied,3,,3
EMP4443,Project Manager,26,15,1,1,0,Satisfied,2,1.0,2
EMP4444,Data Scientist,53,4,2,1,1,Unsatisfied,4,2.0,3
EMP4445,Project Manager,23,0,4,2,1,Unsatisfied,4,2.0,1
EMP4446,HR,47,10,1,2,0,Neutral,1,1.0,3
EMP4447,Data Scientist,20,6,4,3,0,Unsatisfied,3,2.0,2
EMP4448,Marketing,38,9,4,2,1,Neutral,2,1.0,1
EMP4449,Data Scientist,29,1,2,1,0,Neutral,1,,3
EMP4450,Marketing,39,1,1,1,1,Neutral,3,2.0,3
EMP4451,Marketing,49,7,4,2,0,Satisfied,3,1.0,1
EMP4452,Sales,20,1,1,1,0,Unsatisfied,4,2.0,1
EMP4453,Software Engineer,60,14,4,2,0,Unsatisfied,5,,3
EMP4454,HR,37,8,2,1,1,Unsatisfied,4,2.0,3
EMP4455,Designer,47,6,5,3,0,Neutral,4,1.0,1
EMP4456,Project Manager,38,10,3,1,0,Unsatisfied,2,1.0,1
EMP4457,Software Engineer,54,0,3,3,1,Unsatisfied,2,1.0,1
EMP4458,Sales,37,9,5,3,1,Satisfied,2,2.0,2
EMP4459,Data Scientist,37,4,1,1,0,Unsatisfied,3,1.0,1
EMP4460,Sales,29,9,2,3,0,Neutral,4,1.0,3
EMP4461,Sales,29,8,1,3,1,Satisfied,4,1.0,1
EMP4462,Software Engineer,58,10,4,3,1,Unsatisfied,4,1.0,1
EMP4463,Marketing,20,2,3,1,0,Unsatisfied,4,,2
EMP4464,Data Scientist,56,2,1,1,1,Unsatisfied,2,1.0,3
EMP4465,Software Engineer,59,7,4,3,0,Satisfied,3,,3
EMP4466,Project Manager,55,4,1,3,0,Unsatisfied,1,1.0,2
EMP4467,HR,43,5,4,2,0,Satisfied,3,2.0,1
EMP4468,Marketing,30,12,2,3,0,Satisfied,1,,2
EMP4469,Project Manager,32,10,3,2,1,Unsatisfied,4,,3
EMP4470,Designer,39,8,5,2,0,Neutral,4,1.0,1
EMP4471,Software Engineer,37,7,4,2,0,Satisfied,4,1.0,1
EMP4472,Software Engineer,28,4,5,3,1,Satisfied,4,1.0,2
EMP4473,Designer,29,2,1,1,0,Neutral,1,1.0,2
EMP4474,HR,25,8,5,2,1,Satisfied,4,1.0,2
EMP4475,Marketing,34,12,2,2,1,Unsatisfied,1,1.0,3
EMP4476,Software Engineer,54,12,1,2,0,Satisfied,4,,3
EMP4477,HR,54,14,5,1,1,Neutral,5,,1
EMP4478,Software Engineer,42,10,4,1,1,Unsatisfied,2,1.0,1
EMP4479,Marketing,54,14,5,2,0,Unsatisfied,1,2.0,3
EMP4480,Data Scientist,60,3,4,3,1,Neutral,3,,3
EMP4481,Designer,44,6,3,2,1,Satisfied,3,,1
EMP4482,Project Manager,31,4,3,1,1,Neutral,3,1.0,2
EMP4483,Designer,27,7,4,2,1,Satisfied,2,2.0,3
EMP4484,Sales,21,3,1,2,1,Satisfied,5,2.0,1
EMP4485,Data Scientist,39,6,5,1,1,Unsatisfied,3,,3
EMP4486,Project Manager,25,13,2,2,0,Unsatisfied,3,1.0,3
EMP4487,HR,51,8,2,1,0,Neutral,4,1.0,2
EMP4488,Designer,48,12,1,1,1,Unsatisfied,2,2.0,2
EMP4489,Sales,26,9,4,1,0,Unsatisfied,4,,3
EMP4490,Data Scientist,49,6,4,2,0,Neutral,5,,3
EMP4491,Sales,22,2,4,2,0,Satisfied,1,1.0,3
EMP4492,HR,36,3,1,3,0,Satisfied,2,1.0,1
EMP4493,Software Engineer,42,9,2,2,1,Satisfied,1,1.0,2
EMP4494,Designer,38,2,3,1,1,Satisfied,2,1.0,1
EMP4495,Marketing,54,3,4,2,1,Satisfied,4,1.0,1
EMP4496,Sales,31,14,5,1,0,Unsatisfied,3,1.0,3
EMP4497,Marketing,44,12,4,3,1,Satisfied,4,1.0,2
EMP4498,Marketing,43,6,1,1,0,Neutral,4,1.0,2
EMP4499,Designer,47,4,2,3,1,Neutral,4,,1
EMP4500,Designer,28,2,1,3,1,Unsatisfied,1,1.0,2
EMP4501,Software Engineer,33,13,5,1,1,Satisfied,3,1.0,2
EMP4502,Software Engineer,58,0,2,2,0,Neutral,5,1.0,3
EMP4503,Designer,57,0,2,1,0,Unsatisfied,2,2.0,3
EMP4504,HR,45,14,1,2,0,Unsatisfied,1,2.0,1
EMP4505,Marketing,32,12,1,2,0,Unsatisfied,4,1.0,2
EMP4506,Software Engineer,22,12,4,2,1,Neutral,4,,1
EMP4507,Designer,50,9,1,1,0,Neutral,3,,1
EMP4508,HR,21,15,2,2,0,Satisfied,2,1.0,2
EMP4509,Sales,60,8,3,3,0,Unsatisfied,4,1.0,2
EMP4510,Data Scientist,34,5,3,3,0,Neutral,1,,1
EMP4511,Marketing,27,5,4,1,0,Satisfied,3,1.0,3
EMP4512,HR,25,10,4,3,1,Neutral,2,,1
EMP4513,Project Manager,22,13,4,3,1,Unsatisfied,3,2.0,1
EMP4514,Data Scientist,42,14,3,2,1,Unsatisfied,2,1.0,3
EMP4515,Data Scientist,24,9,1,2,1,Neutral,1,1.0,2
EMP4516,Project Manager,47,4,5,1,0,Satisfied,1,2.0,1
EMP4517,Project Manager,20,6,5,2,0,Neutral,4,2.0,1
EMP4518,Sales,52,5,3,3,0,Neutral,1,2.0,3
EMP4519,Sales,49,9,1,2,1,Neutral,4,2.0,3
EMP4520,Sales,56,14,5,1,0,Satisfied,3,1.0,3
EMP4521,HR,30,5,2,1,1,Neutral,5,1.0,3
EMP4522,Designer,51,3,4,2,0,Satisfied,5,2.0,2
EMP4523,Software Engineer,59,12,4,1,0,Neutral,1,,3
EMP4524,Project Manager,42,5,2,2,0,Neutral,4,,1
EMP4525,Marketing,24,13,1,3,1,Neutral,3,2.0,2
EMP4526,Designer,52,3,1,2,1,Unsatisfied,4,,3
EMP4527,Data Scientist,27,1,5,3,0,Satisfied,4,,3
EMP4528,Sales,46,8,2,2,0,Neutral,5,2.0,3
EMP4529,Marketing,25,14,5,3,1,Satisfied,5,,1
EMP4530,Designer,38,15,1,1,1,Unsatisfied,4,1.0,2
EMP4531,Designer,50,15,4,3,0,Neutral,5,,3
EMP4532,Project Manager,40,5,2,1,1,Satisfied,3,1.0,2
EMP4533,Software Engineer,45,14,1,1,0,Unsatisfied,5,,1
EMP4534,Sales,48,7,4,1,0,Satisfied,4,2.0,2
EMP4535,HR,43,2,3,1,1,Neutral,4,,2
EMP4536,Software Engineer,57,1,2,1,1,Neutral,2,1.0,2
EMP4537,Software Engineer,20,12,1,1,0,Unsatisfied,1,1.0,2
EMP4538,Marketing,20,1,1,1,0,Neutral,4,1.0,2
EMP4539,Marketing,40,4,2,3,0,Neutral,4,,2
EMP4540,Data Scientist,45,15,2,3,0,Unsatisfied,1,2.0,2
EMP4541,Software Engineer,54,15,3,1,1,Unsatisfied,3,1.0,3
EMP4542,HR,39,13,4,1,1,Neutral,2,1.0,2
EMP4543,Marketing,51,9,2,2,0,Unsatisfied,2,2.0,3
EMP4544,Software Engineer,35,3,5,2,1,Neutral,5,,2
EMP4545,Data Scientist,48,5,5,1,1,Satisfied,4,1.0,2
EMP4546,Project Manager,49,9,2,3,0,Unsatisfied,4,,3
EMP4547,Designer,47,15,4,3,1,Neutral,5,2.0,3
EMP4548,HR,36,9,4,2,0,Satisfied,5,2.0,1
EMP4549,Designer,58,10,3,1,1,Unsatisfied,4,2.0,3
EMP4550,Data Scientist,42,3,4,2,0,Neutral,4,2.0,2
EMP4551,Data Scientist,48,1,1,2,0,Neutral,3,2.0,3
EMP4552,Data Scientist,56,2,3,1,1,Unsatisfied,4,2.0,1
EMP4553,Data Scientist,58,11,3,1,0,Unsatisfied,4,1.0,1
EMP4554,Marketing,49,11,2,2,1,Satisfied,5,1.0,1
EMP4555,Designer,25,4,5,1,0,Neutral,2,1.0,3
EMP4556,Designer,48,15,3,3,1,Unsatisfied,3,,1
EMP4557,Software Engineer,20,14,1,2,0,Neutral,1,2.0,1
EMP4558,Project Manager,39,15,4,3,0,Satisfied,1,,3
EMP4559,Software Engineer,43,4,5,1,0,Satisfied,1,1.0,3
EMP4560,Data Scientist,60,10,3,3,1,Unsatisfied,3,1.0,1
EMP4561,Software Engineer,43,2,2,3,1,Neutral,4,1.0,2
EMP4562,Marketing,51,10,3,2,1,Satisfied,1,2.0,2
EMP4563,Software Engineer,59,5,5,1,0,Satisfied,4,,1
EMP4564,Data Scientist,56,10,5,3,1,Neutral,1,,2
EMP4565,HR,39,0,2,3,0,Neutral,1,2.0,3
EMP4566,Marketing,23,1,1,2,0,Satisfied,3,1.0,1
EMP4567,Designer,50,7,5,1,0,Satisfied,2,1.0,3
EMP4568,Marketing,33,1,1,2,0,Unsatisfied,5,,1
EMP4569,Marketing,50,8,4,1,0,Unsatisfied,2,2.0,2
EMP4570,Software Engineer,33,3,5,1,0,Unsatisfied,5,2.0,2
EMP4571,Sales,45,0,2,2,0,Neutral,2,1.0,1
EMP4572,Software Engineer,53,2,2,1,1,Satisfied,3,2.0,1
EMP4573,Project Manager,51,2,1,1,1,Unsatisfied,4,2.0,3
EMP4574,Data Scientist,24,8,5,1,1,Satisfied,5,2.0,1
EMP4575,Software Engineer,34,15,3,2,0,Unsatisfied,1,1.0,2
EMP4576,Designer,25,9,3,3,1,Satisfied,3,2.0,3
EMP4577,HR,45,11,1,1,0,Satisfied,1,,3
EMP4578,Data Scientist,48,7,5,1,0,Neutral,4,1.0,3
EMP4579,Sales,49,2,2,2,0,Satisfied,3,2.0,1
EMP4580,Data Scientist,27,5,2,1,0,Unsatisfied,2,2.0,2
EMP4581,Software Engineer,58,15,2,2,1,Unsatisfied,4,1.0,3
EMP4582,Project Manager,55,9,1,2,1,Satisfied,5,2.0,3
EMP4583,Designer,28,15,1,2,0,Satisfied,2,1.0,1
EMP4584,Designer,51,7,4,3,1,Neutral,4,1.0,3
EMP4585,Sales,41,12,5,1,0,Unsatisfied,3,2.0,1
EMP4586,Data Scientist,20,5,1,1,1,Satisfied,4,2.0,2
EMP4587,Marketing,21,8,3,2,1,Neutral,5,2.0,2
EMP4588,Data Scientist,23,9,3,1,1,Neutral,1,1.0,1
EMP4589,Software Engineer,24,12,4,2,0,Unsatisfied,4,2.0,2
EMP4590,Sales,36,14,4,1,0,Satisfied,1,,2
EMP4591,HR,35,9,4,3,1,Unsatisfied,5,,3
EMP4592,Sales,23,0,5,3,1,Satisfied,3,2.0,3
EMP4593,Data Scientist,39,14,1,1,0,Neutral,1,1.0,3
EMP4594,Project Manager,42,13,3,2,0,Unsatisfied,3,1.0,3
EMP4595,Software Engineer,29,13,3,2,0,Satisfied,1,2.0,3
EMP4596,HR,20,8,3,3,1,Unsatisfied,1,,3
EMP4597,Designer,24,13,1,3,1,Satisfied,4,,3
EMP4598,Designer,27,7,5,2,0,Neutral,2,2.0,1
EMP4599,Sales,55,11,1,1,1,Unsatisfied,5,2.0,2
EMP4600,Data Scientist,48,10,2,1,1,Satisfied,2,2.0,1
EMP4601,Designer,20,12,5,3,0,Satisfied,3,1.0,2
EMP4602,Project Manager,41,7,1,1,1,Unsatisfied,4,2.0,1
EMP4603,Project Manager,41,15,5,3,1,Satisfied,2,,2
EMP4604,Sales,36,5,2,3,0,Neutral,5,1.0,1
EMP4605,Data Scientist,23,10,4,1,1,Satisfied,2,2.0,2
EMP4606,Sales,23,8,1,2,1,Satisfied,4,2.0,3
EMP4607,Software Engineer,23,15,5,3,0,Neutral,3,1.0,3
EMP4608,Sales,48,1,4,3,0,Unsatisfied,4,2.0,2
EMP4609,Project Manager,36,4,5,3,0,Unsatisfied,4,,3
EMP4610,Project Manager,32,12,4,2,1,Unsatisfied,1,,1
EMP4611,Marketing,37,2,3,3,0,Unsatisfied,3,2.0,1
EMP4612,Software Engineer,49,0,1,1,1,Unsatisfied,4,2.0,1
EMP4613,Marketing,50,12,5,2,1,Unsatisfied,1,1.0,3
EMP4614,Marketing,35,12,2,1,0,Satisfied,2,1.0,1
EMP4615,Designer,24,0,4,1,0,Neutral,3,1.0,1
EMP4616,Designer,45,11,3,1,1,Neutral,4,1.0,3
EMP4617,Sales,55,8,1,3,0,Satisfied,1,1.0,1
EMP4618,Designer,28,2,4,2,1,Unsatisfied,2,1.0,1
EMP4619,Sales,36,10,5,1,1,Unsatisfied,2,1.0,2
EMP4620,Marketing,20,9,4,2,1,Satisfied,5,2.0,2
EMP4621,Software Engineer,39,7,3,2,0,Satisfied,3,2.0,2
EMP4622,Designer,33,6,1,1,1,Neutral,1,2.0,1
EMP4623,HR,21,3,2,1,1,Neutral,2,1.0,3
EMP4624,Designer,22,8,4,2,0,Neutral,5,,2
EMP4625,HR,44,0,2,3,0,Unsatisfied,1,,1
EMP4626,HR,39,12,2,1,0,Neutral,4,1.0,2
EMP4627,Designer,36,11,5,3,0,Satisfied,1,2.0,2
EMP4628,HR,33,14,2,3,0,Neutral,1,2.0,2
EMP4629,Project Manager,50,9,4,3,1,Neutral,1,,1
EMP4630,Marketing,29,5,4,1,1,Unsatisfied,4,1.0,1
EMP4631,Designer,20,6,2,1,0,Unsatisfied,2,1.0,3
EMP4632,Data Scientist,31,5,1,1,1,Satisfied,5,2.0,1
EMP4633,Data Scientist,32,1,5,3,1,Unsatisfied,4,,1
EMP4634,HR,43,10,4,3,1,Unsatisfied,2,2.0,1
EMP4635,Sales,35,8,5,3,1,Unsatisfied,2,2.0,3
EMP4636,HR,44,13,3,2,0,Neutral,2,,1
EMP4637,Software Engineer,22,14,4,3,0,Neutral,5,1.0,2
EMP4638,Software Engineer,26,9,4,1,1,Neutral,2,1.0,2
EMP4639,Data Scientist,54,14,5,1,1,Neutral,2,2.0,2
EMP4640,Software Engineer,28,11,4,3,1,Satisfied,5,,3
EMP4641,HR,55,9,1,3,0,Neutral,5,,2
EMP4642,Sales,20,11,1,1,0,Satisfied,3,1.0,1
EMP4643,HR,32,15,3,1,1,Unsatisfied,4,1.0,3
EMP4644,Software Engineer,43,4,5,2,1,Unsatisfied,1,,2
EMP4645,Data Scientist,58,9,3,1,1,Neutral,2,1.0,1
EMP4646,Project Manager,40,5,4,3,1,Neutral,1,2.0,2
EMP4647,Data Scientist,33,2,1,3,1,Satisfied,4,2.0,2
EMP4648,HR,57,0,4,1,0,Neutral,3,,3
EMP4649,Data Scientist,39,10,1,2,1,Unsatisfied,4,1.0,2
EMP4650,Sales,57,4,1,1,1,Neutral,4,1.0,2
EMP4651,Designer,57,3,3,3,1,Unsatisfied,1,2.0,3
EMP4652,Project Manager,34,4,1,3,0,Neutral,5,1.0,2
EMP4653,Marketing,40,12,4,2,1,Satisfied,1,1.0,2
EMP4654,Software Engineer,20,7,2,3,1,Neutral,2,2.0,3
EMP4655,HR,41,2,2,2,1,Satisfied,5,2.0,1
EMP4656,HR,25,3,4,1,1,Unsatisfied,2,2.0,1
EMP4657,Software Engineer,28,9,2,2,0,Unsatisfied,2,,2
EMP4658,Designer,21,12,4,1,0,Neutral,1,1.0,2
EMP4659,Designer,48,2,1,1,0,Unsatisfied,3,,1
EMP4660,HR,33,8,4,1,1,Satisfied,5,2.0,1
EMP4661,Marketing,33,9,1,1,0,Satisfied,4,1.0,2
EMP4662,Designer,25,8,5,2,1,Neutral,3,,3
EMP4663,Sales,53,1,5,2,1,Satisfied,1,1.0,3
EMP4664,HR,46,3,5,2,0,Neutral,5,2.0,3
EMP4665,Marketing,26,2,5,2,1,Unsatisfied,5,,1
EMP4666,Sales,58,15,2,3,1,Neutral,4,2.0,3
EMP4667,Sales,25,5,5,3,1,Unsatisfied,2,1.0,3
EMP4668,HR,20,13,4,2,0,Satisfied,1,2.0,2
EMP4669,Designer,35,9,3,3,0,Satisfied,3,1.0,2
EMP4670,Sales,30,13,4,1,0,Neutral,2,2.0,1
EMP4671,Software Engineer,33,7,5,1,0,Unsatisfied,4,1.0,3
EMP4672,Designer,37,8,1,3,1,Unsatisfied,1,2.0,1
EMP4673,Sales,22,11,1,3,0,Neutral,1,2.0,3
EMP4674,Sales,50,13,4,3,0,Unsatisfied,2,1.0,3
EMP4675,HR,58,2,2,2,0,Unsatisfied,3,1.0,1
EMP4676,Designer,55,12,2,1,1,Neutral,1,,2
EMP4677,Project Manager,53,13,1,3,1,Unsatisfied,1,1.0,3
EMP4678,Project Manager,20,4,4,3,0,Satisfied,3,,3
EMP4679,Data Scientist,37,14,4,1,0,Unsatisfied,1,2.0,2
EMP4680,Project Manager,60,14,3,2,1,Neutral,1,,1
EMP4681,Software Engineer,35,3,4,3,1,Unsatisfied,4,,1
EMP4682,Designer,39,5,2,3,1,Unsatisfied,5,1.0,1
EMP4683,Data Scientist,21,6,4,1,1,Satisfied,4,1.0,2
EMP4684,Marketing,41,7,5,1,0,Neutral,3,,1
EMP4685,Designer,40,14,3,3,0,Unsatisfied,4,1.0,1
EMP4686,Sales,45,1,1,2,0,Satisfied,3,1.0,2
EMP4687,Marketing,34,0,5,1,0,Satisfied,1,1.0,3
EMP4688,Software Engineer,50,3,3,2,0,Unsatisfied,4,,3
EMP4689,Marketing,40,2,3,2,1,Unsatisfied,4,1.0,1
EMP4690,Project Manager,40,3,5,3,0,Satisfied,5,,3
EMP4691,Data Scientist,38,8,2,2,1,Neutral,5,2.0,3
EMP4692,HR,20,6,4,1,0,Neutral,4,,3
EMP4693,Data Scientist,35,1,5,3,1,Unsatisfied,4,2.0,2
EMP4694,HR,43,2,3,3,0,Unsatisfied,4,2.0,1
EMP4695,Designer,38,5,2,1,0,Satisfied,1,,2
EMP4696,Designer,41,11,5,1,0,Neutral,1,2.0,1
EMP4697,Data Scientist,31,0,3,2,1,Neutral,5,,1
EMP4698,Designer,27,2,4,3,0,Unsatisfied,4,1.0,1
EMP4699,Data Scientist,52,11,2,3,0,Neutral,2,1.0,3
EMP4700,HR,39,12,3,2,0,Unsatisfied,1,1.0,3
EMP4701,Project Manager,28,9,5,2,0,Neutral,3,1.0,1
EMP4702,HR,20,1,1,1,1,Satisfied,2,,3
EMP4703,Data Scientist,33,15,4,1,0,Unsatisfied,1,,3
EMP4704,Sales,25,2,4,2,1,Neutral,1,2.0,3
EMP4705,Marketing,44,3,1,3,1,Neutral,4,,1
EMP4706,Project Manager,49,9,5,3,1,Unsatisfied,3,,3
EMP4707,HR,22,14,1,1,1,Satisfied,2,1.0,1
EMP4708,Project Manager,33,0,5,2,1,Satisfied,4,1.0,1
EMP4709,Sales,46,2,4,2,1,Satisfied,1,,3
EMP4710,Marketing,34,6,1,2,0,Satisfied,4,,1
EMP4711,Sales,35,6,5,1,1,Satisfied,3,,1
EMP4712,Marketing,43,14,2,1,0,Satisfied,2,,2
EMP4713,Data Scientist,56,8,3,3,1,Neutral,4,1.0,2
EMP4714,HR,36,3,1,1,0,Unsatisfied,5,1.0,2
EMP4715,Software Engineer,52,6,4,3,1,Neutral,1,2.0,2
EMP4716,Marketing,31,7,1,3,1,Satisfied,1,1.0,1
EMP4717,Software Engineer,45,10,1,2,0,Satisfied,5,1.0,3
EMP4718,Data Scientist,53,14,1,1,1,Satisfied,1,1.0,2
EMP4719,Sales,49,5,5,1,0,Neutral,2,1.0,2
EMP4720,Project Manager,60,5,3,3,0,Satisfied,5,,2
EMP4721,Software Engineer,24,1,3,1,0,Neutral,3,,1
EMP4722,Project Manager,58,10,4,3,1,Neutral,4,1.0,1
EMP4723,Designer,30,2,3,2,1,Satisfied,5,1.0,1
EMP4724,Sales,40,12,5,2,0,Unsatisfied,5,1.0,1
EMP4725,Marketing,31,14,2,3,0,Unsatisfied,5,,1
EMP4726,Designer,28,8,4,3,1,Satisfied,3,1.0,2
EMP4727,Data Scientist,21,12,3,1,0,Neutral,5,,1
EMP4728,Software Engineer,20,7,2,3,1,Neutral,3,,3
EMP4729,Sales,34,10,3,2,1,Neutral,2,,3
EMP4730,Software Engineer,40,15,1,1,1,Satisfied,3,2.0,2
EMP4731,Data Scientist,24,11,1,2,1,Unsatisfied,2,1.0,1
EMP4732,Designer,43,5,1,1,1,Satisfied,1,,3
EMP4733,Software Engineer,27,12,5,3,1,Satisfied,2,2.0,3
EMP4734,HR,31,0,3,3,0,Unsatisfied,4,1.0,3
EMP4735,Data Scientist,46,2,1,2,1,Satisfied,5,1.0,1
EMP4736,Designer,56,7,3,1,1,Neutral,5,,2
EMP4737,HR,20,15,2,1,1,Neutral,5,,3
EMP4738,Designer,23,11,4,3,0,Satisfied,4,1.0,3
EMP4739,Project Manager,54,0,1,3,1,Satisfied,3,1.0,1
EMP4740,Sales,54,5,4,2,0,Satisfied,3,2.0,2
EMP4741,Software Engineer,59,1,5,1,1,Satisfied,2,,1
EMP4742,Project Manager,21,12,2,2,0,Unsatisfied,2,,3
EMP4743,Project Manager,40,11,4,3,0,Satisfied,5,,3
EMP4744,Project Manager,25,6,5,2,1,Neutral,1,,2
EMP4745,Sales,30,4,1,2,1,Neutral,3,1.0,2
EMP4746,Designer,58,9,1,2,0,Unsatisfied,4,1.0,1
EMP4747,Project Manager,27,14,4,2,0,Neutral,2,2.0,1
EMP4748,Software Engineer,20,8,4,1,1,Neutral,3,,3
EMP4749,Marketing,47,11,2,3,1,Unsatisfied,5,2.0,1
EMP4750,HR,24,13,3,3,1,Satisfied,3,2.0,1
EMP4751,Marketing,37,6,1,3,0,Unsatisfied,3,,3
EMP4752,HR,52,2,4,2,0,Unsatisfied,1,2.0,1
EMP4753,HR,53,6,3,2,0,Neutral,4,2.0,2
EMP4754,HR,48,15,1,2,1,Satisfied,5,1.0,1
EMP4755,Marketing,29,4,1,1,1,Satisfied,5,1.0,2
